Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Budgeted Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,1197831,5/12/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$38.00 ,157,"$5,966 ","$5,250 ","$3,699 ",62%,Outlet
Sports Direct,1197831,5/13/2021,South,Tennessee,Knoxville,Men's Apparel,$43.00 ,140,"$6,020 ","$5,298 ","$2,769 ",46%,Outlet
Sports Direct,1197831,5/14/2021,South,Tennessee,Knoxville,Women's Apparel,$43.00 ,202,"$8,686 ","$7,644 ","$5,733 ",66%,Outlet
Sports Direct,1197831,5/15/2021,South,Tennessee,Knoxville,Men's Street Footwear,$39.00 ,248,"$9,672 ","$8,511 ","$4,643 ",48%,Outlet
Sports Direct,1197831,5/16/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$37.00 ,264,"$9,768 ","$8,596 ","$4,786 ",49%,Outlet
Sports Direct,1197831,5/17/2021,South,Tennessee,Knoxville,Women's Street Footwear,$44.00 ,210,"$9,240 ","$8,131 ","$4,712 ",51%,Outlet
Sports Direct,1197831,5/18/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$44.00 ,176,"$7,744 ","$6,815 ","$4,646 ",60%,Outlet
Sports Direct,1197831,5/19/2021,South,Tennessee,Knoxville,Men's Apparel,$38.00 ,160,"$6,080 ","$5,350 ","$2,858 ",47%,Outlet
Sports Direct,1197831,5/20/2021,South,Tennessee,Knoxville,Women's Apparel,$49.00 ,225,"$11,025 ","$9,702 ","$6,946 ",63%,Outlet
Foot Locker,1185732,5/21/2021,South,Tennessee,Knoxville,Men's Street Footwear,$27.00 ,140,"$3,780 ","$3,326 ","$1,663 ",44%,Outlet
Foot Locker,1185732,5/22/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$23.00 ,70,"$1,610 ","$1,417 ",$660 ,41%,Outlet
Foot Locker,1185732,5/23/2021,South,Tennessee,Knoxville,Women's Street Footwear,$19.00 ,74,"$1,406 ","$1,237 ",$548 ,39%,Outlet
Foot Locker,1185732,5/24/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$22.00 ,23,$506 ,$445 ,$218 ,43%,Outlet
Sports Direct,1197831,8/5/2021,South,Alabama,Birmingham,Men's Apparel,$31.00 ,114,"$3,534 ","$3,110 ","$1,449 ",41%,Outlet
Sports Direct,1197831,8/6/2021,South,Alabama,Birmingham,Women's Apparel,$24.00 ,152,"$3,648 ","$3,210 ","$2,152 ",59%,Outlet
Sports Direct,1197831,8/7/2021,South,Alabama,Birmingham,Men's Street Footwear,$16.00 ,206,"$3,296 ","$2,900 ","$1,549 ",47%,Outlet
Sports Direct,1197831,8/8/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$26.00 ,192,"$4,992 ","$4,393 ","$2,097 ",42%,Outlet
Sports Direct,1197831,8/9/2021,South,Alabama,Birmingham,Women's Street Footwear,$26.00 ,136,"$3,536 ","$3,112 ","$1,556 ",44%,Outlet
Sports Direct,1197831,8/10/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$24.00 ,113,"$2,712 ","$2,387 ","$1,464 ",54%,Outlet
Sports Direct,1197831,8/11/2021,South,Alabama,Birmingham,Men's Apparel,$29.00 ,85,"$2,465 ","$2,169 ",$961 ,39%,Outlet
Sports Direct,1197831,8/12/2021,South,Alabama,Birmingham,Women's Apparel,$27.00 ,144,"$3,888 ","$3,421 ","$2,216 ",57%,Outlet
Sports Direct,1197831,8/13/2021,South,Alabama,Birmingham,Men's Street Footwear,$23.00 ,194,"$4,462 ","$3,927 ","$2,186 ",49%,Outlet
Sports Direct,1197831,8/14/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$32.00 ,194,"$6,208 ","$5,463 ","$2,918 ",47%,Outlet
Sports Direct,1197831,8/15/2021,South,Alabama,Birmingham,Women's Street Footwear,$20.00 ,144,"$2,880 ","$2,534 ","$1,469 ",51%,Outlet
Sports Direct,1197831,8/16/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$23.00 ,116,"$2,668 ","$2,348 ","$1,627 ",61%,Outlet
Sports Direct,1197831,8/17/2021,South,Alabama,Birmingham,Men's Apparel,$28.00 ,88,"$2,464 ","$2,168 ","$1,133 ",46%,Outlet
Sports Direct,1197831,8/18/2021,South,Alabama,Birmingham,Women's Apparel,$26.00 ,120,"$3,120 ","$2,746 ","$2,059 ",66%,Outlet
Sports Direct,1197831,8/19/2021,South,Alabama,Birmingham,Men's Street Footwear,$15.00 ,215,"$3,225 ","$2,838 ","$1,677 ",52%,Outlet
Sports Direct,1197831,8/20/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$16.00 ,202,"$3,232 ","$2,844 ","$1,519 ",47%,Outlet
Sports Direct,1197831,8/21/2021,South,Alabama,Birmingham,Women's Street Footwear,$11.00 ,152,"$1,672 ","$1,471 ",$786 ,47%,Outlet
Sports Direct,1197831,8/22/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$15.00 ,116,"$1,740 ","$1,531 ","$1,044 ",60%,Outlet
Sports Direct,1197831,8/23/2021,South,Alabama,Birmingham,Men's Apparel,$19.00 ,88,"$1,672 ","$1,471 ",$702 ,42%,Outlet
Sports Direct,1197831,8/24/2021,South,Alabama,Birmingham,Women's Apparel,$14.00 ,165,"$2,310 ","$2,033 ","$1,548 ",67%,Outlet
Sports Direct,1197831,8/25/2021,South,Alabama,Birmingham,Men's Street Footwear,$7.00 ,224,"$1,568 ","$1,380 ",$737 ,47%,Outlet
Sports Direct,1197831,8/26/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$16.00 ,218,"$3,488 ","$3,069 ","$1,709 ",49%,Outlet
Sports Direct,1197831,8/27/2021,South,Alabama,Birmingham,Women's Street Footwear,$11.00 ,190,"$2,090 ","$1,839 ","$1,087 ",52%,Outlet
Sports Direct,1197831,8/28/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$26.00 ,165,"$4,290 ","$3,775 ","$2,617 ",61%,Outlet
Sports Direct,1197831,8/29/2021,South,Alabama,Birmingham,Men's Apparel,$39.00 ,132,"$5,148 ","$4,530 ","$2,162 ",42%,Outlet
Sports Direct,1197831,8/30/2021,South,Alabama,Birmingham,Women's Apparel,$36.00 ,263,"$9,468 ","$8,332 ","$6,249 ",66%,Outlet
Sports Direct,1197831,8/31/2021,South,Alabama,Birmingham,Men's Street Footwear,$30.00 ,225,"$6,750 ","$5,940 ","$3,240 ",48%,Outlet
Sports Direct,1197831,9/1/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$35.00 ,233,"$8,155 ","$7,176 ","$3,833 ",47%,Outlet
Sports Direct,1197831,9/2/2021,South,Alabama,Birmingham,Women's Street Footwear,$35.00 ,228,"$7,980 ","$7,022 ","$4,070 ",51%,Outlet
Sports Direct,1197831,9/3/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$31.00 ,210,"$6,510 ","$5,729 ","$3,906 ",60%,Outlet
Sports Direct,1197831,9/4/2021,South,Alabama,Birmingham,Men's Apparel,$38.00 ,165,"$6,270 ","$5,518 ","$2,947 ",47%,Outlet
Sports Direct,1197831,9/5/2021,South,Alabama,Birmingham,Women's Apparel,$36.00 ,280,"$10,080 ","$8,870 ","$6,451 ",64%,Outlet
Sports Direct,1197831,9/6/2021,South,Alabama,Birmingham,Men's Street Footwear,$31.00 ,256,"$7,936 ","$6,984 ","$4,206 ",53%,Outlet
Sports Direct,1197831,9/7/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$37.00 ,264,"$9,768 ","$8,596 ","$5,372 ",55%,Outlet
Sports Direct,1197831,9/8/2021,South,Alabama,Birmingham,Women's Street Footwear,$31.00 ,322,"$9,982 ","$8,784 ","$5,590 ",56%,Outlet
Sports Direct,1197831,9/9/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$36.00 ,196,"$7,056 ","$6,209 ","$4,728 ",67%,Outlet
Sports Direct,1197831,9/10/2021,South,Alabama,Birmingham,Men's Apparel,$35.00 ,179,"$6,265 ","$5,513 ","$3,258 ",52%,Outlet
Sports Direct,1197831,9/11/2021,South,Alabama,Birmingham,Women's Apparel,$47.00 ,280,"$13,160 ","$11,581 ","$9,212 ",70%,Outlet
Sports Direct,1197831,9/12/2021,South,Alabama,Birmingham,Men's Street Footwear,$27.00 ,233,"$6,291 ","$5,536 ","$3,460 ",55%,Outlet
Sports Direct,1197831,9/13/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$39.00 ,233,"$9,087 ","$7,997 ","$4,907 ",54%,Outlet
Sports Direct,1197831,9/14/2021,South,Alabama,Birmingham,Women's Street Footwear,$36.00 ,278,"$10,008 ","$8,807 ","$5,304 ",53%,Outlet
Sports Direct,1197831,9/15/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$37.00 ,140,"$5,180 ","$4,558 ","$3,315 ",64%,Outlet
Sports Direct,1197831,9/16/2021,South,Alabama,Birmingham,Men's Apparel,$42.00 ,140,"$5,880 ","$5,174 ","$2,940 ",50%,Outlet
Sports Direct,1197831,9/17/2021,South,Alabama,Birmingham,Women's Apparel,$39.00 ,203,"$7,917 ","$6,967 ","$5,621 ",71%,Outlet
Sports Direct,1197831,9/18/2021,South,Alabama,Birmingham,Men's Street Footwear,$38.00 ,206,"$7,828 ","$6,889 ","$4,305 ",55%,Outlet
Sports Direct,1197831,9/19/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$36.00 ,173,"$6,228 ","$5,481 ","$3,425 ",55%,Outlet
Sports Direct,1197831,9/20/2021,South,Alabama,Birmingham,Women's Street Footwear,$47.00 ,213,"$10,011 ","$8,810 ","$5,606 ",56%,Outlet
Sports Direct,1197831,9/21/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$44.00 ,105,"$4,620 ","$4,066 ","$3,049 ",66%,Outlet
Sports Direct,1197831,9/22/2021,South,Alabama,Birmingham,Men's Apparel,$35.00 ,116,"$4,060 ","$3,573 ","$1,949 ",48%,Outlet
Sports Direct,1197831,9/23/2021,South,Alabama,Birmingham,Women's Apparel,$26.00 ,190,"$4,940 ","$4,347 ","$3,557 ",72%,Outlet
Sports Direct,1197831,9/24/2021,South,Alabama,Birmingham,Men's Street Footwear,$20.00 ,184,"$3,680 ","$3,238 ","$1,914 ",52%,Outlet
Sports Direct,1197831,9/25/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$23.00 ,173,"$3,979 ","$3,502 ","$2,188 ",55%,Outlet
Sports Direct,1197831,9/26/2021,South,Alabama,Birmingham,Women's Street Footwear,$24.00 ,166,"$3,984 ","$3,506 ","$2,151 ",54%,Outlet
Sports Direct,1197831,9/27/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$26.00 ,98,"$2,548 ","$2,242 ","$1,707 ",67%,Outlet
Sports Direct,1197831,9/28/2021,South,Alabama,Birmingham,Men's Apparel,$22.00 ,105,"$2,310 ","$2,033 ","$1,132 ",49%,Outlet
Sports Direct,1197831,9/29/2021,South,Alabama,Birmingham,Women's Apparel,$26.00 ,147,"$3,822 ","$3,363 ","$2,752 ",72%,Outlet
Sports Direct,1197831,9/30/2021,South,Alabama,Birmingham,Men's Street Footwear,$14.00 ,188,"$2,632 ","$2,316 ","$1,500 ",57%,Outlet
Sports Direct,1197831,10/1/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$14.00 ,200,"$2,800 ","$2,464 ","$1,456 ",52%,Outlet
Sports Direct,1197831,10/2/2021,South,Alabama,Birmingham,Women's Street Footwear,$33.00 ,196,"$6,468 ","$5,692 ","$3,557 ",55%,Outlet
Sports Direct,1197831,10/3/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$36.00 ,135,"$4,860 ","$4,277 ","$3,256 ",67%,Outlet
Sports Direct,1197831,10/4/2021,South,Alabama,Birmingham,Men's Apparel,$37.00 ,149,"$5,513 ","$4,851 ","$2,646 ",48%,Outlet
Sports Direct,1197831,10/5/2021,South,Alabama,Birmingham,Women's Apparel,$45.00 ,188,"$8,460 ","$7,445 ","$5,837 ",69%,Outlet
Sports Direct,1197831,10/6/2021,South,Alabama,Birmingham,Men's Street Footwear,$46.00 ,240,"$11,040 ","$9,715 ","$6,182 ",56%,Outlet
Sports Direct,1197831,10/7/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$40.00 ,248,"$9,920 ","$8,730 ","$5,258 ",53%,Outlet
Sports Direct,1197831,10/8/2021,South,Alabama,Birmingham,Women's Street Footwear,$47.00 ,217,"$10,199 ","$8,975 ","$5,507 ",54%,Outlet
Sports Direct,1197831,10/9/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$52.00 ,193,"$10,036 ","$8,832 ","$6,323 ",63%,Outlet
Sports Direct,1197831,10/10/2021,South,Alabama,Birmingham,Men's Apparel,$40.00 ,155,"$6,200 ","$5,456 ","$2,914 ",47%,Outlet
Sports Direct,1197831,10/11/2021,South,Alabama,Birmingham,Women's Apparel,$56.00 ,225,"$12,600 ","$11,088 ","$9,072 ",72%,Outlet
Amazon,1185732,10/12/2021,South,Alabama,Birmingham,Men's Street Footwear,$27.00 ,140,"$3,780 ","$3,326 ","$1,474 ",39%,Outlet
Amazon,1185732,10/13/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$30.00 ,88,"$2,640 ","$2,323 ","$1,082 ",41%,Outlet
Amazon,1185732,10/14/2021,South,Alabama,Birmingham,Women's Street Footwear,$23.00 ,83,"$1,909 ","$1,680 ",$802 ,42%,Outlet
Amazon,1185732,10/15/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$25.00 ,30,$750 ,$660 ,$248 ,33%,Outlet
Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$36.00 ,94,"$3,384 ","$2,978 ","$1,252 ",37%,Outlet
Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Men's Apparel,$44.00 ,62,"$2,728 ","$2,401 ",$655 ,24%,Outlet
Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Women's Apparel,$33.00 ,124,"$4,092 ","$3,601 ","$2,087 ",51%,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,$35.00 ,171,"$5,985 ","$5,267 ","$2,035 ",34%,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$44.00 ,124,"$5,456 ","$4,801 ","$1,691 ",31%,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,$47.00 ,149,"$7,003 ","$6,163 ","$2,241 ",32%,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$42.00 ,114,"$4,788 ","$4,213 ","$1,676 ",35%,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Apparel,$44.00 ,60,"$2,640 ","$2,323 ",$686 ,26%,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Apparel,$48.00 ,131,"$6,288 ","$5,533 ","$2,955 ",47%,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,$47.00 ,171,"$8,037 ","$7,073 ","$2,893 ",36%,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$51.00 ,105,"$5,355 ","$4,712 ","$1,446 ",27%,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,$49.00 ,132,"$6,468 ","$5,692 ","$2,199 ",34%,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$41.00 ,90,"$3,690 ","$3,247 ","$1,292 ",35%,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Apparel,$47.00 ,60,"$2,820 ","$2,482 ",$620 ,22%,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Apparel,$57.00 ,113,"$6,441 ","$5,668 ","$3,221 ",50%,Outlet
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Street Footwear,$44.00 ,201,"$8,844 ","$7,783 ","$2,919 ",33%,Outlet
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$46.00 ,132,"$6,072 ","$5,343 ","$1,700 ",28%,Outlet
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Street Footwear,$46.00 ,132,"$6,072 ","$5,343 ","$2,186 ",36%,Outlet
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$39.00 ,107,"$4,173 ","$3,672 ","$1,419 ",34%,Outlet
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Apparel,$42.00 ,68,"$2,856 ","$2,513 ",$714 ,25%,Outlet
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Apparel,$48.00 ,173,"$8,304 ","$7,308 ","$3,903 ",47%,Outlet
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,$50.00 ,272,"$13,600 ","$11,968 ","$4,352 ",32%,Outlet
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$53.00 ,224,"$11,872 ","$10,447 ","$3,443 ",29%,Outlet
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,$60.00 ,238,"$14,280 ","$12,566 ","$4,712 ",33%,Outlet
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$66.00 ,196,"$12,936 ","$11,384 ","$4,786 ",37%,Outlet
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Apparel,$71.00 ,153,"$10,863 ","$9,559 ","$2,390 ",22%,Outlet
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Apparel,$74.00 ,248,"$18,352 ","$16,150 ","$8,625 ",47%,Outlet
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,$68.00 ,297,"$20,196 ","$17,772 ","$7,473 ",37%,Outlet
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$74.00 ,263,"$19,462 ","$17,127 ","$5,449 ",28%,Outlet
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,$72.00 ,238,"$17,136 ","$15,080 ","$5,826 ",34%,Outlet
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$59.00 ,186,"$10,974 ","$9,657 ","$3,621 ",33%,Outlet
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Apparel,$68.00 ,208,"$14,144 ","$12,447 ","$3,112 ",22%,Outlet
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Apparel,$75.00 ,195,"$14,625 ","$12,870 ","$6,874 ",47%,Outlet
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,$68.00 ,255,"$17,340 ","$15,259 ","$6,242 ",36%,Outlet
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$60.00 ,272,"$16,320 ","$14,362 ","$4,406 ",27%,Outlet
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,$62.00 ,231,"$14,322 ","$12,603 ","$4,726 ",33%,Outlet
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$64.00 ,147,"$9,408 ","$8,279 ","$3,105 ",33%,Outlet
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Apparel,$63.00 ,166,"$10,458 ","$9,203 ","$2,510 ",24%,Outlet
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Apparel,$60.00 ,96,"$5,760 ","$5,069 ","$2,822 ",49%,Outlet
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Street Footwear,$44.00 ,155,"$6,820 ","$6,002 ","$2,523 ",37%,Outlet
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$45.00 ,150,"$6,750 ","$5,940 ","$2,093 ",31%,Outlet
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Street Footwear,$39.00 ,96,"$3,744 ","$3,295 ","$1,236 ",33%,Outlet
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$44.00 ,78,"$3,432 ","$3,020 ","$1,270 ",37%,Outlet
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Apparel,$54.00 ,94,"$5,076 ","$4,467 ","$1,167 ",23%,Outlet
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Apparel,$42.00 ,99,"$4,158 ","$3,659 ","$2,037 ",49%,Outlet
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,$39.00 ,140,"$5,460 ","$4,805 ","$2,020 ",37%,Outlet
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$43.00 ,190,"$8,170 ","$7,190 ","$2,369 ",29%,Outlet
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,$43.00 ,128,"$5,504 ","$4,844 ","$1,871 ",34%,Outlet
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$40.00 ,120,"$4,800 ","$4,224 ","$1,680 ",35%,Outlet
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Apparel,$47.00 ,116,"$5,452 ","$4,798 ","$1,199 ",22%,Outlet
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Apparel,$53.00 ,140,"$7,420 ","$6,530 ","$3,858 ",52%,Outlet
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,$41.00 ,188,"$7,708 ","$6,783 ","$2,621 ",34%,Outlet
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$46.00 ,231,"$10,626 ","$9,351 ","$3,400 ",32%,Outlet
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,$44.00 ,173,"$7,612 ","$6,699 ","$2,816 ",37%,Outlet
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$47.00 ,170,"$7,990 ","$7,031 ","$2,717 ",34%,Outlet
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Apparel,$58.00 ,147,"$8,526 ","$7,503 ","$2,302 ",27%,Outlet
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Apparel,$66.00 ,198,"$13,068 ","$11,500 ","$6,534 ",50%,Outlet
Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,$58.00 ,280,"$16,240 ","$14,291 ","$5,846 ",36%,Outlet
Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$55.00 ,256,"$14,080 ","$12,390 ","$4,365 ",31%,Outlet
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,$64.00 ,204,"$13,056 ","$11,489 ","$4,308 ",33%,Outlet
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$58.00 ,204,"$11,832 ","$10,412 ","$4,023 ",34%,Outlet
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Apparel,$64.00 ,179,"$11,456 ","$10,081 ","$2,979 ",26%,Outlet
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Apparel,$64.00 ,200,"$12,800 ","$11,264 ","$6,144 ",48%,Outlet
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Street Footwear,$30.00 ,272,"$8,160 ","$7,181 ","$4,162 ",51%,Outlet
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$36.00 ,221,"$7,956 ","$7,001 ","$3,182 ",40%,Outlet
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Street Footwear,$26.00 ,202,"$5,252 ","$4,622 ","$1,523 ",29%,Outlet
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$30.00 ,170,"$5,100 ","$4,488 ","$1,887 ",37%,Outlet
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Apparel,$36.00 ,193,"$6,948 ","$6,114 ","$2,849 ",41%,Outlet
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Apparel,$35.00 ,221,"$7,735 ","$6,807 ","$4,254 ",55%,Outlet
West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Men's Street Footwear,$36.00 ,288,"$10,368 ","$9,124 ","$4,873 ",47%,Outlet
West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$31.00 ,165,"$5,115 ","$4,501 ","$2,097 ",41%,Outlet
West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Women's Street Footwear,$23.00 ,204,"$4,692 ","$4,129 ","$1,501 ",32%,Outlet
Foot Locker,1128299,2/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$28.00 ,64,"$1,792 ","$1,577 ",$735 ,41%,Outlet
Foot Locker,1128299,2/24/2021,Southeast,Virginia,Richmond,Men's Apparel,$29.00 ,39,"$1,131 ",$995 ,$509 ,45%,Outlet
Foot Locker,1128299,2/24/2021,Southeast,Virginia,Richmond,Women's Apparel,$30.00 ,107,"$3,210 ","$2,825 ","$1,156 ",36%,Outlet
Foot Locker,1128299,3/23/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$30.00 ,162,"$4,860 ","$4,277 ","$1,847 ",38%,Outlet
Foot Locker,1128299,3/23/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$35.00 ,98,"$3,430 ","$3,018 ","$1,406 ",41%,Outlet
Foot Locker,1128299,3/23/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$43.00 ,112,"$4,816 ","$4,238 ","$1,975 ",41%,Outlet
Foot Locker,1128299,3/23/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$38.00 ,78,"$2,964 ","$2,608 ","$1,156 ",39%,Outlet
Foot Locker,1128299,3/23/2021,Southeast,Virginia,Richmond,Men's Apparel,$43.00 ,33,"$1,419 ","$1,249 ",$596 ,42%,Outlet
Foot Locker,1128299,3/23/2021,Southeast,Virginia,Richmond,Women's Apparel,$35.00 ,102,"$3,570 ","$3,142 ","$1,285 ",36%,Outlet
Foot Locker,1128299,4/24/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$38.00 ,147,"$5,586 ","$4,916 ","$2,067 ",37%,Outlet
Foot Locker,1128299,4/24/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$44.00 ,85,"$3,740 ","$3,291 ","$1,533 ",41%,Outlet
Foot Locker,1128299,4/24/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$41.00 ,114,"$4,674 ","$4,113 ","$1,729 ",37%,Outlet
Foot Locker,1128299,4/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$32.00 ,68,"$2,176 ","$1,915 ",$914 ,42%,Outlet
Foot Locker,1128299,4/24/2021,Southeast,Virginia,Richmond,Men's Apparel,$40.00 ,40,"$1,600 ","$1,408 ",$672 ,42%,Outlet
Foot Locker,1128299,4/24/2021,Southeast,Virginia,Richmond,Women's Apparel,$47.00 ,90,"$4,230 ","$3,722 ","$1,523 ",36%,Outlet
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$39.00 ,175,"$6,825 ","$6,006 ","$2,730 ",40%,Outlet
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$40.00 ,105,"$4,200 ","$3,696 ","$1,722 ",41%,Outlet
